name,id,id_movie
Happy Madison Productions,2608,232672
Karz Entertainment,4194,232672
Warner Bros.,6194,232672
Gulfstream Pictures,20788,232672
Likely Story,1785,198277
Apatow Productions,10105,198277
Exclusive Media Group,11448,198277
Sycamore Pictures,14319,198277
Mad Dog Pictures,42349,253270
Spring Pictures,54602,253270
Hodgee Films,27863,276122
"Asylum, The",3991,56171
Epic Pictures Group,7662,166822
Snowfort Pictures,7787,166822
Columbia Pictures Corporation,441,75950
Gregory Ratoff Productions,20186,75950
Wnet Channel 13 New York,10492,462788
Lifetime Television,6530,204784
Sony Pictures Television,11073,204784
Mission Films,21482,169853
Prospekt,30706,169853
20Th Century Pictures,4985,147726
Columbia Pictures,5,65603
Polyc International Bv,10318,65603
First Artists,4376,47901
Balmoral Associates,41810,47901
Walt Disney Pictures,2,102651
Walt Disney Studios Motion Pictures,3036,102651
Roth Films,16314,102651
Studiocanal,694,192149
Working Title Films,10163,192149
Benderspink,6363,254474
Armory Films,35849,254474
Warner Bros.,6194,148021
Toluca Productions,31700,148021
Metaxa Corporation,4836,5421
Filmirage,6082,5421
Filmpool,2688,268823
Tudor Productions,23027,268823
Cineson Entertainment,16647,194722
Look At The Moon Productions,16649,194722
Columbia Pictures Corporation,441,92269
Brooks Ltd.,53785,92269
The Rank Organisation,364,77925
Eurofilm,3505,77925
Bino Cicogna,60952,77925
Rm Films International,1876,5157
Warner Bros.,6194,118283
Warner Bros.,6194,176670
Warner Bros.,6194,46615
Warner Bros.,6194,32929
Eichberg-Film,1328,133827
Transmonde Film,1413,133827
Producciones Benito Perojo,9185,133827
Sud-Pacifique Films,10785,133827
Capitole Films,10786,133827
Wwe Studios,10339,258893
Warner Bros. Feature Animation,20734,258893
Caméra One,6454,137698
Le Soleil Films,87696,137698
Snd,2902,209249
Radar Films,12689,209249
Process Media,29060,209249
Love Punch,29061,209249
Larry Levinson Productions,3282,99312
Alpine Medien Productions,3693,99312
Hallmark Entertainment,31060,99312
Media Rights Capital,2531,188161
Fuzzy Door Productions,8789,188161
Bluegrass Films,27451,188161
Rgb Media,31470,188161
Twentieth Century Fox Film Corporation,306,109133
Associated Producers (Api),4141,109133
Prospectacle,1578,42200
Action Films,21505,42200
Crystal Clear Pictures,7432,31185
Ocean Pictures,7433,31185
Village Roadshow Pictures,79,137113
Warner Bros.,6194,137113
Viz Media,6687,137113
Province Of British Columbia Production Services Tax Credit,12200,137113
3 Arts Entertainment,36390,137113
Ratpac-Dune Entertainment,41624,137113
Black Orange,8342,228339
Ugc,581,262391
Paramount Pictures,4,185949
Blue Bandana Productions,85910,173192
Columbia Pictures Corporation,441,60643
See-Saw Films,7217,203819
Paramount Pictures,4,177677
Skydance Productions,6277,177677
China Movie Channel,11413,177677
Bad Robot,11461,177677
Tc Productions,21777,177677
Alibaba Pictures Group,69484,177677
Odin,69485,177677
Syfy,6677,106938
Mng Films,11713,106938
Parallel Film Productions,16486,106938
Sky Movies,17685,106938
Landroval Studios,3863,20880
Belvision,5850,64923
Valeness,18708,64923
Metro-Goldwyn-Mayer (Mgm),8411,75130
Walt Disney Pictures,2,198185
School Pictures,19999,174323
Parting Shots Media,20000,174323
Logolite Entertainment,20001,174323
Elite Film,4856,39567
Ascot Film,6317,39567
Cinemec,84065,39567
Original Media,2292,173908
Empyrean Pictures,34786,173908
Freight Yard Films,34787,173908
Alchemedia Films,34788,173908
Parts And Labor,6531,159012
K5 International,6715,159012
Cinedigm,20659,159012
Ocean Size Pictures,22112,159012
Bona International Film Group,8250,248376
Klein & Shamroy,16927,248376
Mega-Vision Pictures (Mvp),17820,248376
Gala Film Distribution,25619,248376
Darko Entertainment,12622,192133
Freeman Film,37816,192133
Subotica Entertainment,39004,192133
Da Ma Produzione,16058,62876
Les Films Du Cyclope,16059,62876
Les Films Christian Fechner,461,54544
Rhône-Alpes Cinéma,1666,54544
K.J.B. Production,1667,54544
Canal+,5358,54544
Josy Films,6975,54544
France 2 Cinéma,15671,54544
Centre National De La Cinématographie (Cnc),18367,54544
Itc Entertainment Group,51277,181753
Silver Nitrate Films,2262,255268
Sense And Sensibility Ventures,20807,255268
Paul Short Productions,20149,256118
Variety Clubs International,20150,256118
Metro-Goldwyn-Mayer (Mgm),8411,91245
American Media Group,5912,207021
Columbia Pictures,5,120653
Vertigo Entertainment,829,82657
Ozla Pictures,2617,82657
Ozla Productions,4777,82657
Cbs Films,5490,82657
Boku Films,15799,185471
Compound B,15800,185471
Metro-Goldwyn-Mayer (Mgm),8411,42886
Columbia Pictures Corporation,441,46941
Gus Productions,6174,46941
Stourwater Pictures,47281,160008
H.L.S. Ltd.,18088,234154
Projektions-Ag Union (Pagu),12950,175339
Single Spark Pictures,32652,220494
Music Box Films,72811,220494
Jalem Productions,11496,163376
Microwave Film,21628,248212
Stink Films,34312,248212
Dominic Buchanan Productions,34313,248212
Sums* Film And Media,34314,248212
Prospect Park,19776,248688
Maxmedia,21722,248688
Vt Films,23567,248688
Flywheel & Shyster,23568,248688
Globomedia Cine,23569,248688
Telefónica Studios,29564,248688
Quentin Quayle Pictures,90464,248688
Pangea Productions,90465,248688
Metro-Goldwyn-Mayer (Mgm),8411,217948
Metro-Goldwyn-Mayer (Mgm),8411,4926
Andrew L. Stone Productions,14828,4926
Fox 2000 Pictures,711,222935
Temple Hill Entertainment,12292,222935
Tsg Entertainment,22213,222935
Max Films Productions,7828,209185
Morag Loves Company,33137,209185
Xyz Films,12142,174682
Quincy Pictures,24086,174682
Cinipix,24087,174682
Cosmic Toast Studios,24088,174682
Fox Searchlight Pictures,43,175541
Malvern Pictures,85720,175541
Vmi Worldwide,23688,220820
High Five Films,25635,220820
Goodtimes Entertainment,15488,105875
Futurikon,2613,140870
Entre Chien Et Loup,3984,140870
Futurikon Production Ii,16868,140870
Mollywood,22071,140870
Nozon,67715,140870
Media Talent Group,3490,94671
Ar Films,11005,94671
Aldamisa Entertainment,11006,94671
Four-Leaf Productions,2258,40485
Productions Arys,61259,93057
Clover Productions,3458,106042
Walt Disney Animation Studios,6125,82881
William Castle Productions,10324,61221
Universal International Pictures (Ui),10330,44631
Metro-Goldwyn-Mayer (Mgm),8411,43808
Rko Radio Pictures,6,104556
Gloria-Film Gmbh,2076,131366
Henny Porten Filmproduktion,70277,131366
Warner Bros.,6194,50379
Tokyo Broadcasting System (Tbs),1393,100271
Kadokawa Pictures,2073,100271
Kadokawa Shoten Publishing Co.,9068,100271
Production I.G.,12657,100271
Integral Film,1905,157851
Prospero Pictures,2844,157851
Sbs Productions,8997,157851
Sentient Entertainment,23514,157851
Egoli Tossell Film Ag,2254,1731
Insight Film Studios,2865,1731
Helena Productions,19107,1731
Filmstiftung Nordrhein-Westfalen,27897,1731
Sofica Europacorp,854,15942
Europa Corp,1075,15942
Avalanche Productions,2525,15942
Canal+,5358,15942
Media Programme Of The European Union,851,78463
Josef Aichholzer Filmproduktion,10746,78463
Metro-Goldwyn-Mayer (Mgm),8411,68247
Cfi Investments,17671,41415
Sottc Film Productions Ltd.,17672,41415
Gather Films,12849,201066
Picturesque Films,23398,201066
Britpack Film Company,50834,218425
Dms Films,50835,218425
Incurably Curious,50838,218425
Crystal City Entertainment,9018,93837
Exclusive Media Group,11448,93837
Kappa Undercover Pictures,61240,93837
Scarlet Fire Entertainment,61241,93837
Hope Town Entertainment,61242,93837
Studiocanal,694,227700
Antena 3 Films,6538,227700
The Safran Company,11565,227700
Ombra Films,23513,227700
Roxbury,63808,227700
Vertical Entertainment,88606,227700
Kim And Jim Productions,10425,228028
Agat Films & Cie,6519,126676
The Asylum,1311,114574
Columbia Pictures,5,187017
Original Film,333,187017
Media Rights Capital,2531,187017
Metro-Goldwyn-Mayer (Mgm),8411,187017
Cannell Studios,9194,187017
Lstar Capital,34034,187017
33Andout Productions,34035,187017
Jhf Productions,34036,187017
Indiana Production Company,18156,244088
Motorino Amaranto,50915,244088
Columbia Pictures,5,156022
Village Roadshow Pictures,79,156022
Escape Artists,1423,156022
Mace Neufeld Productions,2767,156022
Lstar Capital,34034,156022
Lonetree Entertainment,41096,156022
Dreamworks Animation,521,82702
Mad Hatter Entertainment,20154,82702
Hex Media,38766,228915
Dark Dunes Productions,38767,228915
Hallelujah-Film Gmbh,38298,102272
Paradis Films,255,38195
Worldview Entertainment,9015,194662
New Regency Pictures,10104,194662
Tsg Entertainment,22213,194662
Le Grisbi Productions,47169,194662
M Productions,52660,194662
Ikiru Films,2875,48573
Antena 3 Films,6538,48573
Conspiraçao Filmes,8118,48573
El Toro Productions,16268,48573
Monkey Pack Films,8906,112160
Toloda,9011,112160
Allied Artists Pictures,4928,275573
Westwood Productions,36989,275573
Hammer Film Productions,1314,38962
Twentieth Century Fox Film Corporation,306,240594
Paramount Pictures,4,78355
Universal Pictures,33,84796
F.P. Productions,45509,84796
Archipel 35,2695,87368
Canal+,5358,87368
Arte France,6111,87368
Cinécinéma,6301,87368
Arte France Cinéma,6916,87368
Programme Media De La Communauté Européenne,11248,87368
Centre National De La Cinématographie (Cnc),18367,87368
Centre National De La Cinématographie Et De L'Image Animée,20345,87368
Région Bretagne,20346,87368
Banque Populaire Images 11,20347,87368
Cinémage 5,20348,87368
Uni Étoile 8,20349,87368
Sofica Cofinova,20351,87368
Content Media Corp.,21569,209780
Vuguru Studios,25179,209780
Xyz Films,12142,159770
Zapruder Films,72063,159770
Amicus Productions,4630,119575
United Artists,60,172475
Filmways Australasian,3270,86283
The Australian Film Commission,5186,86283
Australian International Film Corp. (Aifc),5598,86283
F.G. Film Productions,17526,86283
Victorian Film,22046,86283
Warner Bros.,6194,28497
William Conrad Productions,16064,28497
Lifeboat News,21193,21974
Moonfire Studio,21194,21974
"Experimental Film Studio, Moscow",87514,146521
Metro-Goldwyn-Mayer (Mgm),8411,91722
Individual Pictures,6730,28006
Qed International,11029,146243
Revolver Picture Company,24428,146243
Covert Media,73666,146243
Red Letter Media,15886,250577
Geekscape Productions,19448,250577
Exhibit A Pictures,63267,250577
School Pictures,19999,159701
Hammer Film Productions,1314,26480
Shaw Brothers,5798,26480
Levision Pictures,20966,259943
Ifc Films,307,85350
Detour Filmproduction,11510,85350
Sunrise Films,19850,253279
Pitbull Pictures,19851,253279
Bob Film Sweden Ab,3792,256593
Koan Films,10890,133558
Go Films,13313,133558
Mansfield Productions,13689,86297
Will Packer Productions,49968,184098
Twentieth Century Fox Film Corporation,306,43868
A-Mark Entertainment,2248,31880
Zide-Perry Productions,3169,31880
Flipzide Pictures,3478,31880
Project 8 Films,18665,31880
Parallel Media,18667,31880
Voodoo Production Services,18668,31880
Warner Bros.,6194,209451
Chronicle Pictures,18378,77444
Kulwar Films,44100,77444
Last Call Productions,44101,77444
Hammer Film Productions,1314,58733
Sveriges Television (Svt),3221,139575
Cinepost Studios,3376,139575
Sonet Film Ab,7937,139575
Arcola Pictures,14091,44769
Participant Media,6735,250658
Filmbuff,15722,250658
Luminant Media,17444,250658
Unjustus Films,43313,250658
Hbo,6068,262390
Cinema Center Films,3070,110823
Vides Cinematografica,12111,110823
London Film Productions,659,151431
Rko Radio Pictures,6,84364
Les Films Pomereu,459,140825
Les Films Corona,1398,140825
Paramount Pictures,4,91314
Amblin Entertainment,56,91314
Di Bonaventura Pictures,435,91314
Platinum Dunes,2481,91314
China Movie Channel,11413,91314
Hasbro Studios,22826,91314
Ian Bryce Productions,38833,91314
Revolution Sun Studios,76043,91314
Mystery Productions,88966,215042
Incorporated Television Company (Itc),15980,242102
Bulldog,73429,242102
Warner Bros. Television,1957,74629
Home Box Office (Hbo),3268,74629
Bartleby,78463,74629
Towers Of London Productions,1426,50761
Twentieth Century Fox Film Corporation,306,72473
Scorpio Studio,53894,204968
American International Pictures (Aip),9266,66762
Julijette,34994,206192
Two Cities Films,4006,89187
Element Pictures,3353,171372
Film4,9349,171372
Runaway Fridge Productions,26820,171372
Motlys,2783,133411
Carr-Santelli,3588,13167
Arizona Films,16906,176403
Indiz Film,29687,176403
Polare Film,29688,176403
Groundswell Productions,4205,70706
Herrick Productions,55106,70706
Bbc Films,288,43741
Talkback Thames,5645,43741
Hbo Films,7429,43741
Film Ventures International (Fvi),4805,64976
Montoro Productions Ltd.,11480,64976
Mid-America Pictures,17778,64976
Shumba International Corporation,35021,80653
Lionsgate,1632,180296
Rai Cinema,2683,186988
Buena Onda,5096,186988
Metro-Goldwyn-Mayer (Mgm),8411,212899
Walt Disney Pictures,2,218836
Disneytoon Studios,5391,218836
Prana Studios,18713,218836
Prana Animation Studios,22135,218836
World Film Services,3167,100088
Champion Production Company,18058,100088
World Arts Media,18059,100088
Cinemaster S.R.L.,10519,127091
Mara Films,16352,127091
Mount Street Film,16353,127091
Isotopefilms,8031,174319
Belladonna Productions,2341,79255
Films In Motion,11279,79255
Film And Music Entertainment (F&Me),21446,79255
Full Circle Films,26361,79255
Color Green Films,7669,72951
True Fiction Filmz,7670,72951
Bbc Films,288,262340
That'S Nice Films,32182,262340
Bocflix,32183,262340
Hemdale,16593,118887
Fawcett-Majors Productions,21290,118887
Universal International Pictures (Ui),10330,43387
New Line Cinema,12,226486
Gary Sanchez Productions,4740,226486
Discovery Productions,16798,139406
Sunrise,3153,64246
South Australian Film Corporation,2806,242224
Screen Australia,7584,242224
Smoking Gun Productions,21181,242224
Causeway Films,32301,242224
Almena Films,4804,28440
F. Ariza,92912,28440
Fort Films Productions,92913,28440
Columbia Pictures Corporation,441,29126
Omega Micott Inc.,5284,99647
Blue Production Partnership,60718,99647
Warner Bros.,6194,114838
Proton Cinema,17173,267999
Filmpartners,20692,267999
Pola Pandora Filmproduktions,41706,267999
Bold Films,2266,244786
Blumhouse Productions,3172,244786
Right Of Way Films,32157,244786
Twentieth Century Fox Film Corporation,306,210577
Regency Enterprises,508,210577
New Regency Pictures,10104,210577
Pacific Standard,15829,210577
Tsg Entertainment,22213,210577
Artemple - Hollywood,60682,210577
Landscape Entertainment,7741,152790
Mica Entertainment,24510,152790
Vedette Finance,34381,152790
Prominent Media Group,34385,152790
Film Rites,8083,250766
Kartemquin Films,13042,250766
Cnn Films,29605,250766
Marianna Films,42263,88059
Fs Film,86863,88059
Dharma Productions,19146,159090
Jlg Films,22811,257974
Mirabelle Pictures,39708,257974
Aloris Entertainment,73400,257974
Conspicuous Pictures,73322,184866
Bruce Cohn Productions,23156,104528
Film Maker Aps,49105,252200
Joseph L. Schenck Enterprises,71158,121401
Dmv Distribuzione,12740,86640
Doral Film,13057,86640
Media Programme Of The European Union,851,49104
Centre National De La Cinématographie (Cnc),18367,49104
Independent Television Service (Itvs),46234,49104
Ingenious Media,290,119450
Chernin Entertainment,7076,119450
Tsg Entertainment,22213,119450
Red Chillies Entertainment,2343,41517
Maxam,22800,258750
Renn Productions,82,108574
Société Française De Production (Sfp),6849,108574
Télépresse Films,33078,108574
Cinépol,61617,108574
R.O.C.,50989,335340
Silverlight Entertainment,4594,26823
Netflix,59811,250700
Pathe,7396,123109
Wwe Studios,10339,123109
Milk & Media,22305,123109
Constance Media,22306,123109
United Artists,60,129974
Harry Sherman Productions,10580,129974
Giant Ape Media,20612,169298
Sc Films International,20613,169298
Universal Pictures,33,128437
Greek Film Center,7254,211052
Faliro House Productions,19246,211052
Plays2Place Productions,25226,211052
Warner Bros.,6194,109716
San Mateo Productions,8599,29058
American Releasing Corporation (Arc) (Ii),76329,29058
Horizon Pictures,388,80264
Columbia Pictures Corporation,441,80264
Lima Productions,20982,84801
Algonquin,8772,32143
Twentieth Century Fox Film Corporation,306,43499
Jerry Bruckheimer Films,130,184346
Screen Gems,3287,184346
Lstar Capital,34034,184346
Three Coin Productions,24906,224076
Saratov Films,24907,224076
Vertigo Productions,2756,265349
Pure Flix Entertainment,6427,209920
Castle Rock Entertainment,97,253235
Envision Entertainment,31832,253235
Asig Productions,32245,253235
Gearshift Films,18178,227877
Studio Canal,5870,44588
Mandarin Film,7839,44588
Brightstar Films,4923,40222
Shapiro-Glickenhaus Entertainment,16636,40222
Rosecalypse,26957,206574
Gothic Pictures International,19250,262267
Collective Development,19251,262267
Escape Artists,1423,225886
Media Rights Capital,2531,225886
Sony Pictures Entertainment (Spe),7431,225886
Lstar Capital,34034,225886
Embrem Entertainment,18480,105789
La-La Land Films,35143,105789
Zweites Deutsches Fernsehen (Zdf),4606,64627
Pentagramma Filmproduktion Gmbh & Co. Rainer Erler,70154,64627
Brookdale Productions,24338,98094
Columbia Pictures,5,101308
Verisimilitude,22632,244267
Bersin Pictures,36186,244267
Wework Studios,36187,244267
Bandai Visual Company,528,30146
Gainax,3041,30146
Victor Entertainment,12835,30146
Fourth Line Films,18268,238067
Universal Pictures,33,238636
Why Not Productions,729,238636
Platinum Dunes,2481,238636
Blumhouse Productions,3172,238636
5150 Action,47354,238636
Warner Bros.,6194,146919
Edmund Grainger Productions,68383,43257
Ralph Smart Productions,84007,89551
Gb Instructional Films,84008,89551
Lascaux Films,30997,214075
Latitude Productions,30998,214075
Marvel Studios,420,118340
Moving Picture Company (Mpc),20478,118340
